Order ID,Date,Source
200125855,"Apr 22, 2019",Google Ads
200125854,"Apr 22, 2019",Direct
200125853,"Apr 22, 2019",Google Ads
200125852,"Apr 22, 2019",Direct
200125851,"Apr 22, 2019",Facebook Ads
200125850,"Apr 22, 2019",Email
200125849,"Apr 22, 2019",Organic
200125848,"Apr 22, 2019",Direct
200125847,"Apr 22, 2019",Organic
200125846,"Apr 22, 2019",Direct
200125845,"Apr 22, 2019",Google Ads
200125844,"Apr 22, 2019",Google Ads
200125843,"Apr 22, 2019",Organic
200125842,"Apr 22, 2019",Direct
200125841,"Apr 22, 2019",Direct
200125840,"Apr 22, 2019",Facebook Ads
200125839,"Apr 22, 2019",Direct
200125838,"Apr 22, 2019",Direct
200125837,"Apr 22, 2019",Direct
200125836,"Apr 22, 2019",Google Ads
200125835,"Apr 22, 2019",Direct
200125834,"Apr 22, 2019",Google Ads
200125833,"Apr 22, 2019",Direct
200125832,"Apr 22, 2019",Direct
200125831,"Apr 22, 2019",Direct
200125830,"Apr 22, 2019",Email
200125829,"Apr 22, 2019",Email
200125828,"Apr 22, 2019",Facebook Ads
200125827,"Apr 22, 2019",Direct
200125826,"Apr 22, 2019",Direct
200125825,"Apr 22, 2019",Organic
200125824,"Apr 22, 2019",Direct
200125823,"Apr 22, 2019",Direct
200125822,"Apr 22, 2019",Direct
200125821,"Apr 22, 2019",Google Ads
200125820,"Apr 22, 2019",Google Ads
200125819,"Apr 22, 2019",Organic
200125817,"Apr 22, 2019",Google Ads
200125816,"Apr 22, 2019",Direct
200125815,"Apr 22, 2019",Email
200125814,"Apr 22, 2019",Direct
200125813,"Apr 22, 2019",Organic
200125812,"Apr 22, 2019",Facebook Ads
200125811,"Apr 22, 2019",Facebook Ads
200125810,"Apr 22, 2019",Facebook Ads
200125809,"Apr 22, 2019",Organic
200125808,"Apr 22, 2019",Others
200125807,"Apr 22, 2019",Direct
200125806,"Apr 22, 2019",Organic
200125805,"Apr 22, 2019",Direct
200125804,"Apr 22, 2019",Direct
200125803,"Apr 22, 2019",Google Ads
200125802,"Apr 22, 2019",Facebook Ads
200125801,"Apr 22, 2019",Organic
200125800,"Apr 22, 2019",Google Ads
200125799,"Apr 22, 2019",Facebook Ads
200125798,"Apr 22, 2019",Facebook Ads
200125797,"Apr 22, 2019",Direct
200125796,"Apr 22, 2019",Facebook Ads
200125795,"Apr 22, 2019",Direct
200125794,"Apr 22, 2019",Email
200125793,"Apr 22, 2019",Direct
200125792,"Apr 21, 2019",Facebook Ads
200125791,"Apr 21, 2019",Direct
200125790,"Apr 21, 2019",Google Ads
200125789,"Apr 21, 2019",Organic
200125788,"Apr 21, 2019",Organic
200125787,"Apr 21, 2019",Google Ads
200125786,"Apr 21, 2019",Direct
200125785,"Apr 21, 2019",Direct
200125784,"Apr 21, 2019",Facebook Ads
200125783,"Apr 21, 2019",Organic
200125782,"Apr 21, 2019",Others
200125781,"Apr 21, 2019",Facebook Ads
200125780,"Apr 21, 2019",Facebook Ads
200125779,"Apr 21, 2019",Facebook Ads
200125778,"Apr 21, 2019",Facebook Ads
200125777,"Apr 21, 2019",Organic
200125776,"Apr 21, 2019",Organic
200125775,"Apr 21, 2019",Google Ads
200125774,"Apr 21, 2019",Email
200125773,"Apr 21, 2019",Direct
200125772,"Apr 21, 2019",Direct
200125771,"Apr 21, 2019",Direct
200125770,"Apr 21, 2019",Organic
200125769,"Apr 21, 2019",Facebook Ads
200125768,"Apr 21, 2019",Google Ads
200125767,"Apr 21, 2019",Facebook Ads
200125766,"Apr 21, 2019",Google Ads
200125765,"Apr 21, 2019",Facebook Ads
200125764,"Apr 21, 2019",Google Ads
200125763,"Apr 21, 2019",Google Ads
200125762,"Apr 21, 2019",Google Ads
200125761,"Apr 21, 2019",Google Ads
200125760,"Apr 21, 2019",Google Ads
200125759,"Apr 21, 2019",Facebook Ads
200125758,"Apr 21, 2019",Direct
200125757,"Apr 21, 2019",Google Ads
200125756,"Apr 21, 2019",Facebook Ads
200125755,"Apr 21, 2019",Facebook Ads
200125754,"Apr 21, 2019",Organic
200125753,"Apr 21, 2019",Direct
200125752,"Apr 21, 2019",Direct
200125751,"Apr 21, 2019",Direct
200125750,"Apr 21, 2019",Direct
200125749,"Apr 21, 2019",Direct
200125748,"Apr 21, 2019",Direct
200125747,"Apr 21, 2019",Direct
200125745,"Apr 21, 2019",Google Ads
200125744,"Apr 21, 2019",Organic
200125743,"Apr 21, 2019",Organic
200125742,"Apr 21, 2019",Direct
200125741,"Apr 21, 2019",Facebook Ads
200125740,"Apr 21, 2019",Facebook Ads
200125739,"Apr 21, 2019",Google Ads
200125738,"Apr 21, 2019",Google Ads
200125737,"Apr 21, 2019",Direct
200125736,"Apr 21, 2019",Direct
200125735,"Apr 21, 2019",Direct
200125734,"Apr 21, 2019",Organic
200125733,"Apr 21, 2019",Direct
200125732,"Apr 21, 2019",Facebook Ads
200125731,"Apr 21, 2019",Direct
200125730,"Apr 21, 2019",Direct
200125729,"Apr 21, 2019",Email
200125728,"Apr 21, 2019",Organic
200125727,"Apr 21, 2019",Direct
200125726,"Apr 21, 2019",Google Ads
200125725,"Apr 21, 2019",Organic
200125724,"Apr 21, 2019",Email
200125723,"Apr 21, 2019",Facebook Ads
200125721,"Apr 21, 2019",Organic
200125720,"Apr 21, 2019",Direct
200125719,"Apr 21, 2019",Direct
200125718,"Apr 21, 2019",Organic
200125717,"Apr 21, 2019",Organic
200125716,"Apr 21, 2019",Direct
200125715,"Apr 21, 2019",Email
200125714,"Apr 21, 2019",Facebook Ads
200125713,"Apr 21, 2019",Organic
200125712,"Apr 21, 2019",Direct
200125711,"Apr 21, 2019",Direct
200125710,"Apr 21, 2019",Google Ads
200125709,"Apr 21, 2019",Organic
200125708,"Apr 20, 2019",Direct
200125707,"Apr 20, 2019",Google Ads
200125705,"Apr 20, 2019",Organic
200125704,"Apr 20, 2019",Facebook Ads
200125703,"Apr 20, 2019",Facebook Ads
200125702,"Apr 20, 2019",Facebook Ads
200125701,"Apr 20, 2019",Google Ads
200125700,"Apr 20, 2019",Facebook Ads
200125699,"Apr 20, 2019",Organic
200125698,"Apr 20, 2019",Facebook Ads
200125697,"Apr 20, 2019",Google Ads
200125695,"Apr 20, 2019",Google Ads
200125694,"Apr 20, 2019",Direct
200125693,"Apr 20, 2019",Google Ads
200125692,"Apr 20, 2019",Direct
200125690,"Apr 20, 2019",Google Ads
200125688,"Apr 20, 2019",Google Ads
200125687,"Apr 20, 2019",Google Ads
200125686,"Apr 20, 2019",Google Ads
200125685,"Apr 20, 2019",Organic
200125684,"Apr 20, 2019",Facebook Ads
200125683,"Apr 20, 2019",Organic
200125682,"Apr 20, 2019",Google Ads
200125681,"Apr 20, 2019",Organic
200125680,"Apr 20, 2019",Direct
200125679,"Apr 20, 2019",Google Ads
200125678,"Apr 20, 2019",Google Ads
200125677,"Apr 20, 2019",Direct
200125676,"Apr 20, 2019",Google Ads
200125675,"Apr 20, 2019",Direct
200125674,"Apr 20, 2019",Direct
200125673,"Apr 20, 2019",Direct
200125672,"Apr 20, 2019",Organic
200125671,"Apr 20, 2019",Direct
200125670,"Apr 20, 2019",Direct
200125669,"Apr 20, 2019",Google Ads
200125668,"Apr 20, 2019",Facebook Ads
200125667,"Apr 20, 2019",Google Ads
200125666,"Apr 20, 2019",Direct
200125664,"Apr 20, 2019",Direct
200125663,"Apr 20, 2019",Google Ads
200125662,"Apr 20, 2019",Organic
200125659,"Apr 20, 2019",Organic
200125658,"Apr 20, 2019",Organic
200125657,"Apr 20, 2019",Google Ads
200125654,"Apr 20, 2019",Direct
200125653,"Apr 20, 2019",Direct
200125652,"Apr 20, 2019",Email
200125650,"Apr 20, 2019",Organic
200125649,"Apr 20, 2019",Google Ads
200125648,"Apr 20, 2019",Facebook Ads
200125647,"Apr 20, 2019",Facebook Ads
200125646,"Apr 20, 2019",Facebook Ads
200125645,"Apr 20, 2019",Facebook Ads
200125643,"Apr 20, 2019",Google Ads
200125642,"Apr 20, 2019",Google Ads
200125641,"Apr 20, 2019",Google Ads
200125640,"Apr 20, 2019",Facebook Ads
200125639,"Apr 20, 2019",Organic
200125638,"Apr 20, 2019",Google Ads
200125637,"Apr 20, 2019",Google Ads
200125636,"Apr 20, 2019",Direct
200125635,"Apr 20, 2019",Google Ads
200125634,"Apr 20, 2019",Facebook Ads
200125633,"Apr 20, 2019",Direct
200125632,"Apr 20, 2019",Google Ads
200125631,"Apr 20, 2019",Facebook Ads
200125630,"Apr 20, 2019",Direct
200125629,"Apr 20, 2019",Facebook Ads
200125628,"Apr 19, 2019",Facebook Ads
200125627,"Apr 19, 2019",Google Ads
200125626,"Apr 19, 2019",Others
200125625,"Apr 19, 2019",Google Ads
200125624,"Apr 19, 2019",Google Ads
200125623,"Apr 19, 2019",Direct
200125622,"Apr 19, 2019",Direct
200125621,"Apr 19, 2019",Direct
200125620,"Apr 19, 2019",Google Ads
200125619,"Apr 19, 2019",Direct
200125617,"Apr 19, 2019",Direct
200125615,"Apr 19, 2019",Google Ads
200125614,"Apr 19, 2019",Facebook Ads
200125613,"Apr 19, 2019",Direct
200125612,"Apr 19, 2019",Organic
200125611,"Apr 19, 2019",Direct
200125610,"Apr 19, 2019",Google Ads
200125609,"Apr 19, 2019",Facebook Ads
200125608,"Apr 19, 2019",Google Ads
200125607,"Apr 19, 2019",Direct
200125606,"Apr 19, 2019",Facebook Ads
200125605,"Apr 19, 2019",Direct
200125604,"Apr 19, 2019",Google Ads
200125603,"Apr 19, 2019",Organic
200125602,"Apr 19, 2019",Facebook Ads
200125601,"Apr 19, 2019",Facebook Ads
200125600,"Apr 19, 2019",Google Ads
200125599,"Apr 19, 2019",Google Ads
200125598,"Apr 19, 2019",Facebook Ads
200125597,"Apr 19, 2019",Direct
200125596,"Apr 19, 2019",Direct
200125595,"Apr 19, 2019",Google Ads
200125593,"Apr 19, 2019",Google Ads
200125592,"Apr 19, 2019",Google Ads
200125591,"Apr 19, 2019",Google Ads
200125590,"Apr 19, 2019",Google Ads
200125589,"Apr 19, 2019",Direct
200125588,"Apr 19, 2019",Direct
200125587,"Apr 19, 2019",Direct
200125586,"Apr 19, 2019",Direct
200125585,"Apr 19, 2019",Direct
200125584,"Apr 19, 2019",Direct
200125583,"Apr 19, 2019",Direct
200125582,"Apr 19, 2019",Direct
200125581,"Apr 19, 2019",Facebook Ads
200125580,"Apr 19, 2019",Others
200125579,"Apr 19, 2019",Google Ads
200125578,"Apr 19, 2019",Google Ads
200125577,"Apr 19, 2019",Google Ads
200125576,"Apr 19, 2019",Facebook Ads
200125575,"Apr 19, 2019",Google Ads
200125574,"Apr 19, 2019",Email
200125573,"Apr 19, 2019",Facebook Ads
200125572,"Apr 19, 2019",Organic
200125571,"Apr 19, 2019",Organic
200125570,"Apr 19, 2019",Google Ads
200125569,"Apr 19, 2019",Organic
200125568,"Apr 19, 2019",Direct
200125567,"Apr 19, 2019",Google Ads
200125566,"Apr 19, 2019",Google Ads
200125565,"Apr 19, 2019",Direct
200125564,"Apr 19, 2019",Direct
200125563,"Apr 19, 2019",Google Ads
200125562,"Apr 19, 2019",Direct
200125561,"Apr 19, 2019",Direct
200125560,"Apr 19, 2019",Direct
200125559,"Apr 19, 2019",Google Ads
200125558,"Apr 19, 2019",Direct
200125557,"Apr 19, 2019",Google Ads
200125556,"Apr 19, 2019",Direct
200125555,"Apr 19, 2019",Google Ads
200125554,"Apr 19, 2019",Google Ads
200125553,"Apr 19, 2019",Direct
200125552,"Apr 19, 2019",Direct
200125551,"Apr 19, 2019",Google Ads
200125550,"Apr 19, 2019",Direct
200125549,"Apr 19, 2019",Google Ads
200125548,"Apr 19, 2019",Direct
200125547,"Apr 19, 2019",Direct
200125546,"Apr 19, 2019",Organic
200125545,"Apr 19, 2019",Google Ads
200125544,"Apr 19, 2019",Direct
200125543,"Apr 19, 2019",Google Ads
200125542,"Apr 19, 2019",Facebook Ads
200125541,"Apr 19, 2019",Email
200125539,"Apr 19, 2019",Google Ads
200125538,"Apr 19, 2019",Facebook Ads
200125537,"Apr 19, 2019",Google Ads
200125536,"Apr 19, 2019",Organic
200125535,"Apr 19, 2019",Google Ads
200125534,"Apr 19, 2019",Google Ads
200125533,"Apr 19, 2019",Others
200125532,"Apr 19, 2019",Facebook Ads
200125531,"Apr 19, 2019",Google Ads
200125530,"Apr 19, 2019",Organic
200125529,"Apr 19, 2019",Others
200125528,"Apr 19, 2019",Google Ads
200125527,"Apr 18, 2019",Direct
200125526,"Apr 18, 2019",Google Ads
200125525,"Apr 18, 2019",Google Ads
200125524,"Apr 18, 2019",Google Ads
200125523,"Apr 18, 2019",Direct
200125522,"Apr 18, 2019",Direct
200125521,"Apr 18, 2019",Google Ads
200125520,"Apr 18, 2019",Google Ads
200125519,"Apr 18, 2019",Others
200125518,"Apr 18, 2019",Google Ads
200125517,"Apr 18, 2019",Google Ads
200125516,"Apr 18, 2019",Google Ads
200125515,"Apr 18, 2019",Google Ads
200125514,"Apr 18, 2019",Organic
200125513,"Apr 18, 2019",Email
200125512,"Apr 18, 2019",Direct
200125511,"Apr 18, 2019",Organic
200125510,"Apr 18, 2019",Google Ads
200125509,"Apr 18, 2019",Organic
200125507,"Apr 18, 2019",Direct
200125506,"Apr 18, 2019",Direct
200125505,"Apr 18, 2019",Facebook Ads
200125504,"Apr 18, 2019",Facebook Ads
200125503,"Apr 18, 2019",Facebook Ads
200125499,"Apr 18, 2019",Direct
200125498,"Apr 18, 2019",Google Ads
200125497,"Apr 18, 2019",Direct
200125496,"Apr 18, 2019",Google Ads
200125495,"Apr 18, 2019",Organic
200125494,"Apr 18, 2019",Google Ads
200125493,"Apr 18, 2019",Direct
200125492,"Apr 18, 2019",Direct
200125491,"Apr 17, 2019",Google Ads
200125490,"Apr 17, 2019",Google Ads
200125489,"Apr 17, 2019",Google Ads
200125488,"Apr 17, 2019",Email
200125487,"Apr 17, 2019",Direct
200125486,"Apr 17, 2019",Google Ads
200125485,"Apr 17, 2019",Google Ads
200125484,"Apr 17, 2019",Google Ads
200125483,"Apr 17, 2019",Others
200125482,"Apr 17, 2019",Email
200125481,"Apr 17, 2019",Others
200125480,"Apr 17, 2019",Facebook Ads
200125479,"Apr 17, 2019",Direct
200125478,"Apr 17, 2019",Others
200125477,"Apr 17, 2019",Direct
200125476,"Apr 17, 2019",Email
200125475,"Apr 17, 2019",Organic
200125474,"Apr 17, 2019",Google Ads
200125473,"Apr 17, 2019",Google Ads
200125472,"Apr 17, 2019",Google Ads
200125471,"Apr 17, 2019",Email
200125470,"Apr 17, 2019",Facebook Ads
200125469,"Apr 17, 2019",Direct
200125466,"Apr 17, 2019",Organic
200125465,"Apr 17, 2019",Organic
200125464,"Apr 17, 2019",Facebook Ads
200125463,"Apr 17, 2019",Facebook Ads
200125462,"Apr 17, 2019",Direct
200125461,"Apr 17, 2019",Direct
200125460,"Apr 17, 2019",Direct
200125459,"Apr 17, 2019",Direct
200125458,"Apr 17, 2019",Google Ads
200125457,"Apr 17, 2019",Google Ads
200125456,"Apr 17, 2019",Google Ads
200125455,"Apr 17, 2019",Google Ads
200125454,"Apr 17, 2019",Direct
200125452,"Apr 17, 2019",Organic
200125451,"Apr 17, 2019",Organic
200125450,"Apr 17, 2019",Google Ads
200125449,"Apr 17, 2019",Google Ads
200125448,"Apr 17, 2019",Google Ads
200125447,"Apr 17, 2019",Google Ads
200125444,"Apr 17, 2019",Direct
200125443,"Apr 17, 2019",Facebook Ads
200125442,"Apr 17, 2019",Organic
200125441,"Apr 17, 2019",Direct
200125440,"Apr 17, 2019",Organic
200125439,"Apr 17, 2019",Google Ads
200125438,"Apr 17, 2019",Google Ads
200125437,"Apr 17, 2019",Direct
200125436,"Apr 17, 2019",Direct
200125435,"Apr 17, 2019",Organic
200125434,"Apr 17, 2019",Google Ads
200125433,"Apr 16, 2019",Google Ads
200125432,"Apr 16, 2019",Others
200125431,"Apr 16, 2019",Organic
200125430,"Apr 16, 2019",Google Ads
200125429,"Apr 16, 2019",Google Ads
200125428,"Apr 16, 2019",Google Ads
200125427,"Apr 16, 2019",Direct
200125426,"Apr 16, 2019",Google Ads
200125425,"Apr 16, 2019",Google Ads
200125424,"Apr 16, 2019",Google Ads
200125423,"Apr 16, 2019",Google Ads
200125422,"Apr 16, 2019",Google Ads
200125420,"Apr 16, 2019",Facebook Ads
200125419,"Apr 16, 2019",Direct
200125415,"Apr 16, 2019",Google Ads
200125414,"Apr 16, 2019",Direct
200125413,"Apr 16, 2019",Google Ads
200125412,"Apr 16, 2019",Google Ads
200125411,"Apr 16, 2019",Direct
200125410,"Apr 16, 2019",Direct
200125409,"Apr 16, 2019",Google Ads
200125408,"Apr 16, 2019",Direct
200125407,"Apr 16, 2019",Referral
200125406,"Apr 16, 2019",Facebook Ads
200125405,"Apr 16, 2019",Google Ads
200125404,"Apr 16, 2019",Referral
200125403,"Apr 16, 2019",Facebook Ads
200125402,"Apr 16, 2019",Google Ads
200125401,"Apr 16, 2019",Facebook Ads
200125400,"Apr 16, 2019",Organic
200125399,"Apr 16, 2019",Facebook Ads
200125395,"Apr 16, 2019",Direct
200125394,"Apr 16, 2019",Google Ads
200125393,"Apr 16, 2019",Organic
200125392,"Apr 16, 2019",Organic
200125391,"Apr 16, 2019",Direct
200125390,"Apr 16, 2019",Facebook Ads
200125389,"Apr 16, 2019",Google Ads
200125388,"Apr 16, 2019",Organic
200125387,"Apr 16, 2019",Facebook Ads
200125386,"Apr 16, 2019",Referral
200125385,"Apr 16, 2019",Referral
200125384,"Apr 16, 2019",Google Ads
200125383,"Apr 16, 2019",Organic
200125382,"Apr 16, 2019",Facebook Ads
200125381,"Apr 16, 2019",Facebook Ads
200125380,"Apr 16, 2019",Organic
200125379,"Apr 16, 2019",Organic
200125378,"Apr 16, 2019",Facebook Ads
200125376,"Apr 16, 2019",Direct
200125375,"Apr 16, 2019",Google Ads
200125374,"Apr 16, 2019",Google Ads
200125372,"Apr 16, 2019",Referral
200125371,"Apr 16, 2019",Facebook Ads
200125370,"Apr 16, 2019",Organic
200125369,"Apr 16, 2019",Organic
200125368,"Apr 16, 2019",Google Ads
200125367,"Apr 16, 2019",Organic
200125366,"Apr 16, 2019",Google Ads
200125362,"Apr 16, 2019",Organic
200125361,"Apr 16, 2019",Direct
200125360,"Apr 16, 2019",Google Ads
200125359,"Apr 16, 2019",Google Ads
200125358,"Apr 16, 2019",Direct
200125357,"Apr 16, 2019",Direct
200125356,"Apr 16, 2019",Organic
200125355,"Apr 16, 2019",Google Ads
200125354,"Apr 16, 2019",Direct
200125353,"Apr 16, 2019",Direct
200125352,"Apr 16, 2019",Facebook Ads
200125351,"Apr 15, 2019",Facebook Ads
200125350,"Apr 15, 2019",Google Ads
200125349,"Apr 15, 2019",Google Ads
200125348,"Apr 15, 2019",Google Ads
200125347,"Apr 15, 2019",Direct
200125346,"Apr 15, 2019",Email
200125345,"Apr 15, 2019",Others
200125344,"Apr 15, 2019",Direct
200125343,"Apr 15, 2019",Others
200125342,"Apr 15, 2019",Direct
200125341,"Apr 15, 2019",Direct
200125337,"Apr 15, 2019",Organic
200125336,"Apr 15, 2019",Google Ads
200125334,"Apr 15, 2019",Google Ads
200125333,"Apr 15, 2019",Facebook Ads
200125332,"Apr 15, 2019",Google Ads
200125331,"Apr 15, 2019",Direct
200125330,"Apr 15, 2019",Google Ads
200125329,"Apr 15, 2019",Facebook Ads
200125328,"Apr 15, 2019",Google Ads
200125327,"Apr 15, 2019",Organic
200125326,"Apr 15, 2019",Facebook Ads
200125325,"Apr 15, 2019",Facebook Ads
200125324,"Apr 15, 2019",Google Ads
200125323,"Apr 15, 2019",Facebook Ads
200125322,"Apr 15, 2019",Direct
200125321,"Apr 15, 2019",Direct
200125320,"Apr 15, 2019",Facebook Ads
200125319,"Apr 15, 2019",Google Ads
200125318,"Apr 15, 2019",Google Ads
200125317,"Apr 15, 2019",Facebook Ads
200125316,"Apr 15, 2019",Google Ads
200125315,"Apr 15, 2019",Google Ads
200125314,"Apr 15, 2019",Direct
200125313,"Apr 15, 2019",Google Ads
200125312,"Apr 15, 2019",Direct
200125311,"Apr 15, 2019",Referral
200125310,"Apr 15, 2019",Referral
200125307,"Apr 15, 2019",Organic
200125305,"Apr 15, 2019",Organic
200125304,"Apr 15, 2019",Organic
200125303,"Apr 15, 2019",Google Ads
200125302,"Apr 15, 2019",Google Ads
200125301,"Apr 15, 2019",Facebook Ads
200125300,"Apr 15, 2019",Direct
200125299,"Apr 15, 2019",Google Ads
200125298,"Apr 15, 2019",Direct
200125297,"Apr 15, 2019",Direct
200125296,"Apr 15, 2019",Organic
200125295,"Apr 15, 2019",Organic
200125294,"Apr 15, 2019",Direct
200125293,"Apr 15, 2019",Direct
200125292,"Apr 15, 2019",Organic
200125291,"Apr 15, 2019",Organic
200125290,"Apr 15, 2019",Google Ads
200125289,"Apr 15, 2019",Google Ads
200125288,"Apr 15, 2019",Referral
200125287,"Apr 15, 2019",Email
200125286,"Apr 15, 2019",Organic
200125285,"Apr 15, 2019",Google Ads
200125284,"Apr 15, 2019",Direct
200125283,"Apr 15, 2019",Google Ads
200125282,"Apr 15, 2019",Google Ads
200125281,"Apr 15, 2019",Facebook Ads
200125280,"Apr 15, 2019",Organic
200125279,"Apr 15, 2019",Direct
200125278,"Apr 15, 2019",Google Ads
200125277,"Apr 15, 2019",Google Ads
200125275,"Apr 15, 2019",Referral
200125274,"Apr 15, 2019",Referral
200125272,"Apr 15, 2019",Organic
200125271,"Apr 15, 2019",Direct
200125270,"Apr 15, 2019",Facebook Ads
200125269,"Apr 15, 2019",Google Ads
200125268,"Apr 15, 2019",Google Ads
200125267,"Apr 15, 2019",Facebook Ads
200125265,"Apr 15, 2019",Google Ads
200125264,"Apr 15, 2019",Google Ads
200125263,"Apr 15, 2019",Email
200125262,"Apr 15, 2019",Google Ads
200125261,"Apr 15, 2019",Email
200125260,"Apr 15, 2019",Referral
200125259,"Apr 15, 2019",Google Ads
200125258,"Apr 14, 2019",Direct
200125257,"Apr 14, 2019",Google Ads
200125256,"Apr 14, 2019",Direct
200125255,"Apr 14, 2019",Google Ads
200125254,"Apr 14, 2019",Facebook Ads
200125253,"Apr 14, 2019",Facebook Ads
200125252,"Apr 14, 2019",Direct
200125250,"Apr 14, 2019",Referral
200125249,"Apr 14, 2019",Referral
200125248,"Apr 14, 2019",Referral
200125247,"Apr 14, 2019",Direct
200125246,"Apr 14, 2019",Organic
200125245,"Apr 14, 2019",Organic
200125244,"Apr 14, 2019",Direct
200125243,"Apr 14, 2019",Facebook Ads
200125242,"Apr 14, 2019",Facebook Ads
200125241,"Apr 14, 2019",Direct
200125240,"Apr 14, 2019",Google Ads
200125239,"Apr 14, 2019",Google Ads
200125238,"Apr 14, 2019",Google Ads
200125237,"Apr 14, 2019",Google Ads
200125236,"Apr 14, 2019",Facebook Ads
200125235,"Apr 14, 2019",Facebook Ads
200125234,"Apr 14, 2019",Facebook Ads
200125233,"Apr 14, 2019",Direct
200125232,"Apr 14, 2019",Organic
200125231,"Apr 14, 2019",Organic
200125230,"Apr 14, 2019",Facebook Ads
