Order ID,Order Created,Voucher Code,Customer ID,City_Destination,Province_Destination,Items,Total price
200119460,2/5/2019 8:45:42,WD100,48436,jakarta utara,dki jakarta,2,"620,000"
200119461,2/5/2019 9:06:29,,62907,depok,jawa barat,1,"80,000"
200119462,2/5/2019 9:32:18,WD100,38166,jakarta timur,dki jakarta,3,"712,500"
200119463,2/5/2019 9:33:04,WD135,38166,jakarta timur,dki jakarta,3,"980,000"
200119464,2/5/2019 9:34:38,WD135,38166,jakarta timur,dki jakarta,1,"750,000"
200119465,2/5/2019 10:11:27,WD75,76129,makassar,sulawesi selatan,3,"540,000"
200119466,2/5/2019 10:12:37,WD100,78646,pekanbaru,riau,1,"600,000"
200119467,2/5/2019 10:39:09,,48436,jakarta utara,dki jakarta,1,"170,000"
200119468,2/5/2019 11:32:14,WD135,54397,jakarta utara,dki jakarta,2,"750,000"
200119469,2/5/2019 11:32:30,,24936,jakarta timur,dki jakarta,1,"80,000"
200119470,2/5/2019 11:32:52,,31108,denpasar,bali,1,"155,000"
200119471,2/5/2019 11:35:13,WD100,54397,jakarta utara,dki jakarta,2,"625,000"
200119472,2/5/2019 12:07:30,,46105,bogor,jawa barat,1,"90,000"
200119473,2/5/2019 12:22:57,WD100,59708,bogor,jawa barat,2,"625,000"
200119474,2/5/2019 12:26:14,WD100,26523,sleman,di yogyakarta,1,"850,000"
200119475,2/5/2019 12:27:28,WD135,78591,surabaya,jawa timur,1,"1,680,000"
200119476,2/5/2019 12:51:12,WD75,26523,sleman,di yogyakarta,2,"670,000"
200119477,2/5/2019 13:01:17,,38166,jakarta timur,dki jakarta,1,"200,000"
200119478,2/5/2019 13:01:29,,38166,jakarta timur,dki jakarta,1,"325,000"
200119479,2/5/2019 13:01:30,,31950,semarang,jawa tengah,1,"100,000"
200119480,2/5/2019 13:01:44,,38166,jakarta timur,dki jakarta,1,"325,000"
200119481,2/5/2019 13:01:52,,31950,semarang,jawa tengah,1,"200,000"
200119482,2/5/2019 13:02:22,,38166,jakarta timur,dki jakarta,1,"200,000"
200119483,2/5/2019 13:02:49,,17406,banyuwangi,jawa timur,1,"195,000"
200119484,2/5/2019 13:03:58,,17406,banyuwangi,jawa timur,1,"200,000"
200119485,2/5/2019 13:45:12,,63058,jakarta timur,dki jakarta,1,"160,000"
200119486,2/5/2019 13:47:31,,71526,sidoarjo,jawa timur,1,"235,000"
200119487,2/5/2019 13:49:30,WD135,65295,bekasi,jawa barat,4,"1,007,500"
200119488,2/5/2019 13:52:49,WD135,74811,jakarta selatan,dki jakarta,5,"830,000"
200119489,2/5/2019 13:58:27,WD135,74811,jakarta selatan,dki jakarta,5,"795,000"
200119490,2/5/2019 14:34:04,WD135,64474,sleman,di yogyakarta,7,"1,255,000"
200119491,2/5/2019 14:35:07,,23695,badung,bali,1,"175,000"
200119492,2/5/2019 14:49:46,,67481,jakarta selatan,dki jakarta,1,"100,000"
200119493,2/5/2019 15:35:30,,62907,depok,jawa barat,1,"80,000"
200119494,2/5/2019 16:05:44,WD75,52190,tangerang selatan,banten,2,"540,000"
200119495,2/5/2019 16:11:49,,12654,jakarta utara,dki jakarta,1,"145,000"
200119496,2/5/2019 16:21:13,WD75,78618,jakarta selatan,dki jakarta,1,"450,000"
200119497,2/5/2019 16:32:16,WD135,38166,jakarta timur,dki jakarta,4,"812,500"
200119498,2/5/2019 16:32:32,,38166,jakarta timur,dki jakarta,5,"2,030,000"
200119499,2/5/2019 16:44:00,,75094,jakarta timur,dki jakarta,1,"100,000"
200119500,2/5/2019 17:14:32,,52190,tangerang selatan,banten,2,"390,000"
200119501,2/5/2019 17:19:21,WD75,19601,bandung,jawa barat,2,"575,000"
200119502,2/5/2019 17:24:36,WD75,78704,bekasi,jawa barat,4,"504,000"
200119503,2/5/2019 18:34:08,WD135,76255,bogor,jawa barat,5,"4,465,000"
200119504,2/5/2019 19:20:52,WD100,15615,jakarta selatan,dki jakarta,2,"600,000"
200119505,2/5/2019 19:26:14,,64885,depok,jawa barat,2,"480,000"
200119506,2/5/2019 19:31:41,WD100,57945,padang,sumatera barat,2,"900,000"
200119507,2/5/2019 19:32:30,WD75,17406,banyuwangi,jawa timur,2,"450,000"
200119509,2/5/2019 19:34:38,,72774,tangerang,banten,1,"200,000"
200119510,2/5/2019 19:40:53,,38166,jakarta timur,dki jakarta,2,"400,000"
200119511,2/5/2019 19:42:01,WD75,59332,jakarta selatan,dki jakarta,2,"525,000"
200119512,2/5/2019 19:57:52,,17639,bogor,jawa barat,1,"235,000"
200119513,2/5/2019 20:08:26,RF-MARCEL130E83000,73841,jakarta selatan,dki jakarta,1,"150,000"
200119514,2/5/2019 20:21:56,WD135,60786,jakarta barat,dki jakarta,1,"1,000,000"
200119515,2/5/2019 20:29:10,,69351,bogor,jawa barat,1,"315,000"
200119516,2/5/2019 20:48:10,WD135,74811,jakarta selatan,dki jakarta,5,"810,000"
200119517,2/5/2019 20:50:04,,38166,jakarta timur,dki jakarta,1,"175,000"
200119518,2/5/2019 20:53:51,WD100,74811,jakarta selatan,dki jakarta,4,"640,000"
200119519,2/5/2019 21:44:46,WD100,67966,tangerang,banten,5,"630,000"
200119520,2/5/2019 21:51:12,WD100,72528,jakarta barat,dki jakarta,4,"600,000"
200119521,2/5/2019 21:56:55,,75798,jakarta selatan,dki jakarta,1,"3,000,000"
200119522,2/5/2019 21:58:49,,7798,jakarta pusat,dki jakarta,1,"325,000"
200119523,2/5/2019 22:15:06,WD135,59081,bogor,jawa barat,6,"815,000"
200119524,2/5/2019 22:46:03,,69478,tangerang,banten,1,"130,000"
200119525,2/5/2019 23:10:28,,35963,jakarta selatan,dki jakarta,1,"250,000"
200119526,2/5/2019 23:32:28,WD135,38166,jakarta timur,dki jakarta,2,"900,000"
200119527,2/5/2019 23:32:48,,38166,jakarta timur,dki jakarta,3,"1,130,000"
200119528,2/5/2019 23:50:30,WD75,76129,makassar,sulawesi selatan,2,"575,000"
200119529,2/5/2019 23:57:02,WD135,78667,pekanbaru,riau,3,"840,000"
200119530,2/6/2019 0:41:27,,73841,jakarta selatan,dki jakarta,1,"100,000"
200119531,2/6/2019 0:52:15,WD100,70433,cirebon,jawa barat,5,"666,500"
200119532,2/6/2019 6:55:31,,64748,tangerang selatan,banten,1,"259,000"
200119533,2/6/2019 7:07:57,WD135,26047,jakarta selatan,dki jakarta,1,"840,000"
200119534,2/6/2019 7:12:06,WD75,63058,jakarta timur,dki jakarta,1,"450,000"
200119535,2/6/2019 7:22:03,WD135,74811,jakarta selatan,dki jakarta,5,"800,000"
200119536,2/6/2019 7:24:38,WD135,74811,jakarta selatan,dki jakarta,5,"825,000"
200119537,2/6/2019 7:30:32,WD135,64474,sleman,di yogyakarta,7,"1,205,000"
200119538,2/6/2019 7:41:26,,17639,bogor,jawa barat,1,"235,000"
200119539,2/6/2019 7:41:57,WD135,38166,jakarta timur,dki jakarta,4,"880,000"
200119540,2/6/2019 7:42:17,,38166,jakarta timur,dki jakarta,2,"1,350,000"
200119541,2/6/2019 8:03:48,WD135,4503,bekasi,jawa barat,1,"1,190,000"
200119542,2/6/2019 8:14:34,WD100,76129,makassar,sulawesi selatan,3,"665,000"
200119543,2/6/2019 8:23:23,WD75,7798,jakarta pusat,dki jakarta,2,"525,000"
200119544,2/6/2019 8:30:05,WD135,4503,bekasi,jawa barat,1,"910,000"
200119545,2/6/2019 9:03:33,WD75,64885,depok,jawa barat,2,"579,000"
200119546,2/6/2019 9:18:40,WD75,55138,balikpapan,kalimantan timur,6,"524,500"
200119547,2/6/2019 9:32:37,,75514,jakarta pusat,dki jakarta,1,"165,000"
200119548,2/6/2019 10:04:25,,78726,tangerang,banten,2,"153,000"
200119549,2/6/2019 10:11:12,,74181,bogor,jawa barat,1,"100,000"
200119551,2/6/2019 11:00:37,WD135,78730,surabaya,jawa timur,1,"1,890,000"
200119552,2/6/2019 11:12:43,,78734,surabaya,jawa timur,1,"220,000"
200119553,2/6/2019 11:58:48,WD75,59081,bogor,jawa barat,3,"560,000"
200119554,2/6/2019 12:10:20,WD135,71806,semarang,jawa tengah,7,"860,600"
200119555,2/6/2019 13:06:23,WD75,37374,bekasi,jawa barat,3,"531,000"
200119556,2/6/2019 13:48:19,WD75,72528,jakarta barat,dki jakarta,3,"465,000"
200119557,2/6/2019 13:48:50,,40061,belitung,bangka belitung,3,"445,000"
200119558,2/6/2019 13:50:11,WD135,74811,jakarta selatan,dki jakarta,6,"975,000"
200119559,2/6/2019 13:50:23,WD135,64474,sleman,di yogyakarta,7,"1,205,000"
200119560,2/6/2019 13:51:53,WD100,74811,jakarta selatan,dki jakarta,4,"650,000"
200119561,2/6/2019 13:53:10,WD135,73248,bandung,jawa barat,7,"1,910,000"
200119562,2/6/2019 13:54:23,WD135,48436,jakarta utara,dki jakarta,4,"770,000"
200119563,2/6/2019 13:58:13,,64748,tangerang selatan,banten,1,"259,000"
200119564,2/6/2019 14:34:37,WD75,7798,jakarta pusat,dki jakarta,2,"525,000"
200119565,2/6/2019 14:40:29,WD135,38166,jakarta timur,dki jakarta,4,"880,000"
200119566,2/6/2019 14:41:17,WD135,38166,jakarta timur,dki jakarta,2,"775,000"
200119567,2/6/2019 14:45:01,WD135,38166,jakarta timur,dki jakarta,1,"1,190,000"
200119568,2/6/2019 14:47:44,WD75,64885,depok,jawa barat,1,"650,000"
200119569,2/6/2019 14:51:58,WD135,25545,jakarta selatan,dki jakarta,5,"955,000"
200119570,2/6/2019 14:53:35,,17639,bogor,jawa barat,1,"235,000"
200119571,2/6/2019 14:55:01,WD135,38166,jakarta timur,dki jakarta,1,"750,000"
200119572,2/6/2019 14:56:07,WD75,4870,cilegon,banten,3,"490,000"
200119573,2/6/2019 15:19:57,,78133,jakarta utara,dki jakarta,2,"350,000"
200119574,2/6/2019 17:45:41,,78746,tangerang,banten,1,"60,000"
200119575,2/6/2019 18:01:47,,37437,malang,jawa timur,2,"140,000"
200119576,2/6/2019 18:09:01,,78745,jakarta barat,dki jakarta,1,"250,000"
200119577,2/6/2019 18:10:25,WD135,73102,surabaya,jawa timur,1,"1,125,000"
200119578,2/6/2019 18:40:10,,42459,jakarta timur,dki jakarta,1,"125,000"
200119579,2/6/2019 19:16:24,,73436,depok,jawa barat,1,"299,999"
200119580,2/6/2019 19:17:07,,38531,jakarta selatan,dki jakarta,2,"144,000"
200119581,2/6/2019 19:24:40,WD100,70433,cirebon,jawa barat,5,"613,500"
200119582,2/6/2019 19:32:12,,78748,kepulauan meranti,riau,1,"220,000"
200119583,2/6/2019 20:27:28,WD100,74385,bekasi,jawa barat,1,"600,000"
200119584,2/6/2019 20:39:18,WD135,74811,jakarta selatan,dki jakarta,5,"825,000"
200119585,2/6/2019 20:40:58,WD135,74811,jakarta selatan,dki jakarta,5,"800,000"
200119586,2/6/2019 21:02:02,WD75,76652,bogor,jawa barat,3,"460,000"
200119587,2/6/2019 21:02:08,,74270,tangerang,banten,1,"60,000"
200119588,2/6/2019 21:32:13,WD75,72528,jakarta barat,dki jakarta,3,"465,000"
200119589,2/6/2019 21:32:56,WD135,38166,jakarta timur,dki jakarta,4,"785,000"
200119590,2/6/2019 21:33:25,WD135,38166,jakarta timur,dki jakarta,2,"800,000"
200119591,2/6/2019 21:36:48,WD75,4870,cilegon,banten,3,"500,000"
200119593,2/6/2019 21:38:47,WD100,75489,bekasi,jawa barat,1,"600,000"
200119592,2/6/2019 21:38:47,WD135,38166,jakarta timur,dki jakarta,1,"1,190,000"
200119594,2/6/2019 21:39:15,WD135,38166,jakarta timur,dki jakarta,1,"750,000"
200119595,2/6/2019 21:39:44,,38166,jakarta timur,dki jakarta,2,"380,000"
200119596,2/6/2019 21:42:36,WD135,25545,jakarta selatan,dki jakarta,5,"955,000"
200119597,2/6/2019 21:48:13,,45778,tangerang selatan,banten,5,"760,000"
200119598,2/6/2019 22:04:52,WD100,16089,jakarta selatan,dki jakarta,1,"640,000"
200119599,2/6/2019 22:06:50,WD135,2234,surabaya,jawa timur,6,"970,000"
200119600,2/6/2019 22:39:59,WD100,38166,jakarta timur,dki jakarta,3,"650,000"
200119601,2/6/2019 22:57:39,WD135,78399,jakarta selatan,dki jakarta,1,"13,000,000"
200119602,2/6/2019 23:11:38,,17371,tangerang selatan,banten,1,"200,000"
200119603,2/6/2019 23:30:54,WD75,30415,tangerang,banten,2,"575,000"
200119604,2/6/2019 23:53:44,,5235,tangerang selatan,banten,1,"180,000"
200119605,2/7/2019 1:52:13,,66611,jakarta selatan,dki jakarta,3,"515,000"
200119606,2/7/2019 3:36:17,,38166,jakarta timur,dki jakarta,1,"175,000"
200119607,2/7/2019 6:27:10,,74811,jakarta selatan,dki jakarta,5,"810,000"
200119608,2/7/2019 6:34:14,,74811,jakarta selatan,dki jakarta,3,"510,000"
200119609,2/7/2019 8:04:46,,3101,jakarta pusat,dki jakarta,1,"130,000"
200119610,2/7/2019 8:05:14,,76488,banyuwangi,jawa timur,2,"400,000"
200119612,2/7/2019 9:16:12,,31829,jakarta barat,dki jakarta,1,"180,000"
200119616,2/7/2019 9:33:23,,31320,jakarta selatan,dki jakarta,2,"326,000"
200119618,2/7/2019 9:44:40,,66611,jakarta selatan,dki jakarta,3,"480,000"
200119619,2/7/2019 9:55:56,,64474,sleman,di yogyakarta,9,"1,405,000"
200119620,2/7/2019 10:16:14,,64474,sleman,di yogyakarta,4,"617,600"
200119621,2/7/2019 10:21:10,,78133,jakarta utara,dki jakarta,2,"350,000"
200119622,2/7/2019 10:35:44,,74920,bekasi,jawa barat,1,"120,000"
200119623,2/7/2019 10:49:31,,17544,jakarta utara,dki jakarta,4,"663,500"
200119624,2/7/2019 10:59:19,,38166,jakarta timur,dki jakarta,1,"225,000"
200119625,2/7/2019 11:09:20,,64474,sleman,di yogyakarta,4,"356,500"
200119628,2/7/2019 13:25:20,,74811,jakarta selatan,dki jakarta,8,"1,320,000"
200119629,2/7/2019 13:39:01,,74721,tangerang,banten,2,"255,000"
200119630,2/7/2019 13:48:30,SF-TIARA9KL8HJ,30415,tangerang,banten,1,"350,000"
200119631,2/7/2019 13:52:48,,52190,tangerang selatan,banten,1,"2,880,000"
200119632,2/7/2019 14:02:34,,57501,bogor,jawa barat,3,"312,500"
200119633,2/7/2019 14:23:37,,76488,banyuwangi,jawa timur,2,"400,000"
200119634,2/7/2019 14:27:33,,38166,jakarta timur,dki jakarta,1,"700,000"
200119635,2/7/2019 15:29:41,,38166,jakarta timur,dki jakarta,1,"180,000"
200119636,2/7/2019 15:37:45,,4892,mataram,nusa tenggara barat (ntb),4,"605,000"
200119637,2/7/2019 16:07:45,,38166,jakarta timur,dki jakarta,2,"280,000"
200119638,2/7/2019 16:11:47,,38166,jakarta timur,dki jakarta,2,"365,000"
200119639,2/7/2019 16:13:03,,38166,jakarta timur,dki jakarta,3,"650,000"
200119640,2/7/2019 16:16:20,,38166,jakarta timur,dki jakarta,4,"655,000"
200119641,2/7/2019 16:19:37,,38166,jakarta timur,dki jakarta,4,"590,000"
200119642,2/7/2019 16:27:07,,1184,badung,bali,2,"2,460,000"
200119643,2/7/2019 17:23:06,,38166,jakarta timur,dki jakarta,1,"225,000"
200119644,2/7/2019 17:32:07,,12579,bandar lampung,lampung,1,"170,000"
200119645,2/7/2019 17:42:30,,74811,jakarta selatan,dki jakarta,3,"210,000"
200119646,2/7/2019 17:50:11,,496,depok,jawa barat,1,"135,000"
200119647,2/7/2019 20:16:33,,39972,sleman,di yogyakarta,1,"144,000"
200119648,2/7/2019 20:31:50,,74811,jakarta selatan,dki jakarta,9,"1,450,000"
200119649,2/7/2019 21:12:35,,66902,bogor,jawa barat,2,"285,000"
200119650,2/7/2019 21:22:28,,22365,jakarta barat,dki jakarta,2,"390,000"
200119651,2/7/2019 21:29:05,,53657,bekasi,jawa barat,1,"260,000"
200119652,2/7/2019 21:44:05,,37437,malang,jawa timur,2,"140,000"
200119653,2/7/2019 22:20:49,,64474,sleman,di yogyakarta,8,"966,000"
200119654,2/7/2019 22:25:11,,38166,jakarta timur,dki jakarta,3,"540,000"
200119655,2/7/2019 22:25:35,,38166,jakarta timur,dki jakarta,3,"580,000"
200119656,2/7/2019 22:52:57,,38166,jakarta timur,dki jakarta,1,"250,000"
200119657,2/8/2019 0:22:59,,38166,jakarta timur,dki jakarta,1,"225,000"
200119658,2/8/2019 6:59:17,,74811,jakarta selatan,dki jakarta,10,"1,470,000"
200119659,2/8/2019 7:39:31,,76825,tangerang,banten,3,"314,500"
200119660,2/8/2019 7:41:57,,4892,mataram,nusa tenggara barat (ntb),6,"890,000"
200119661,2/8/2019 8:50:50,,76091,cimahi,jawa barat,3,"420,000"
200119662,2/8/2019 9:23:54,,70446,cilegon,banten,1,"135,000"
200119663,2/8/2019 9:41:24,,78800,jakarta selatan,dki jakarta,1,"1,750,000"
200119664,2/8/2019 9:55:59,,78801,lebak,banten,1,"10,584,000"
200119665,2/8/2019 9:58:07,,78801,lebak,banten,2,"4,275,000"
200119667,2/8/2019 10:01:52,,78783,malang,jawa timur,1,"245,000"
200119668,2/8/2019 10:25:12,,6,dki jakarta,dki jakarta,4,"8,600,000"
200119670,2/8/2019 10:36:30,,70645,bekasi,jawa barat,1,"1,520,000"
200119671,2/8/2019 11:16:09,,64474,sleman,di yogyakarta,9,"1,516,000"
200119672,2/8/2019 12:11:25,,64474,sleman,di yogyakarta,3,"690,000"
200119673,2/8/2019 12:44:47,,38166,jakarta timur,dki jakarta,2,"400,000"
200119674,2/8/2019 12:52:30,,76288,bandung,jawa barat,1,"700,000"
200119675,2/8/2019 13:51:46,,74811,jakarta selatan,dki jakarta,10,"1,470,000"
200119676,2/8/2019 14:05:55,,76488,banyuwangi,jawa timur,2,"291,000"
200119677,2/8/2019 14:06:19,,38166,jakarta timur,dki jakarta,1,"140,000"
200119678,2/8/2019 14:06:24,,31950,semarang,jawa tengah,1,"80,000"
200119679,2/8/2019 14:06:55,,38166,jakarta timur,dki jakarta,1,"90,000"
200119680,2/8/2019 14:08:33,,76488,banyuwangi,jawa timur,1,"200,000"
200119681,2/8/2019 14:12:25,,48370,denpasar,bali,1,"2,835,000"
200119682,2/8/2019 14:50:36,,48510,jakarta timur,dki jakarta,1,"135,000"
200119683,2/8/2019 14:52:51,,59427,jakarta selatan,dki jakarta,3,"4,450,000"
200119684,2/8/2019 14:59:50,,64885,depok,jawa barat,1,"130,000"
200119685,2/8/2019 15:49:21,,706,jakarta selatan,dki jakarta,3,"1,030,000"
200119686,2/8/2019 15:52:21,,4892,mataram,nusa tenggara barat (ntb),4,"605,000"
200119687,2/8/2019 16:00:37,,51299,tabanan,bali,4,"631,000"
200119688,2/8/2019 16:05:16,,38166,jakarta timur,dki jakarta,1,"130,000"
200119689,2/8/2019 16:05:23,,76488,banyuwangi,jawa timur,1,"135,000"
200119690,2/8/2019 16:05:57,,38166,jakarta timur,dki jakarta,2,"265,000"
200119691,2/8/2019 16:06:18,,38166,jakarta timur,dki jakarta,1,"135,000"
200119692,2/8/2019 16:06:21,,76488,banyuwangi,jawa timur,2,"330,000"
200119693,2/8/2019 16:06:57,,38166,jakarta timur,dki jakarta,1,"135,000"
200119694,2/8/2019 16:07:18,,38166,jakarta timur,dki jakarta,1,"145,000"
200119695,2/8/2019 16:12:05,,38166,jakarta timur,dki jakarta,2,"305,000"
200119696,2/8/2019 16:24:06,,63842,bandung,jawa barat,1,"1,200,000"
200119697,2/8/2019 17:00:54,,38166,jakarta timur,dki jakarta,1,"700,000"
200119698,2/8/2019 17:09:31,,75417,jakarta selatan,dki jakarta,3,"436,500"
200119700,2/8/2019 18:11:14,,78816,medan,sumatera utara,1,"275,000"
200119701,2/8/2019 18:24:21,,78804,jakarta timur,dki jakarta,1,"150,000"
200119702,2/8/2019 18:29:47,,64474,sleman,di yogyakarta,9,"1,731,000"
200119703,2/8/2019 20:00:43,,26523,sleman,di yogyakarta,2,"1,240,000"
200119704,2/8/2019 20:32:28,,74811,jakarta selatan,dki jakarta,10,"1,470,000"
200119705,2/8/2019 21:31:11,,24323,bekasi,jawa barat,7,"704,500"
200119706,2/8/2019 22:21:58,,73876,lahat,sumatera selatan,1,"2,100,000"
200119707,2/8/2019 22:23:08,,76488,banyuwangi,jawa timur,3,"456,000"
200119708,2/8/2019 22:27:17,,38166,jakarta timur,dki jakarta,4,"585,000"
200119709,2/8/2019 22:27:31,,38166,jakarta timur,dki jakarta,2,"265,000"
200119710,2/8/2019 22:27:56,,78822,depok,jawa barat,1,"1,890,000"
200119711,2/8/2019 23:51:40,,78824,tasikmalaya,jawa barat,1,"145,000"
200119712,2/9/2019 0:11:36,,47321,bogor,jawa barat,2,"1,735,000"
200119713,2/9/2019 1:15:54,,59745,tangerang,banten,1,"130,000"
200119714,2/9/2019 1:31:24,,38166,jakarta timur,dki jakarta,1,"170,000"
200119715,2/9/2019 1:35:06,,75417,jakarta selatan,dki jakarta,3,"436,500"
200119716,2/9/2019 5:17:11,,1131,jakarta barat,dki jakarta,1,"250,000"
200119717,2/9/2019 5:25:09,,38166,jakarta timur,dki jakarta,3,"460,000"
200119718,2/9/2019 5:25:24,,38166,jakarta timur,dki jakarta,3,"390,000"
200119719,2/9/2019 5:26:07,,38166,jakarta timur,dki jakarta,1,"175,000"
200119720,2/9/2019 5:26:32,,38166,jakarta timur,dki jakarta,1,"155,000"
200119721,2/9/2019 6:07:01,,64474,sleman,di yogyakarta,10,"2,103,500"
200119722,2/9/2019 6:16:49,,31950,semarang,jawa tengah,1,"200,000"
200119723,2/9/2019 6:50:37,,74811,jakarta selatan,dki jakarta,9,"1,395,000"
200119724,2/9/2019 6:57:35,,76129,makassar,sulawesi selatan,5,"705,000"
200119725,2/9/2019 7:27:16,,31320,jakarta selatan,dki jakarta,5,"998,000"
200119726,2/9/2019 7:39:28,,62359,tangerang,banten,1,"100,000"
200119727,2/9/2019 8:21:52,,46346,jakarta pusat,dki jakarta,3,"300,000"
200119728,2/9/2019 8:27:32,,65442,jakarta selatan,dki jakarta,3,"329,900"
200119729,2/9/2019 8:38:57,,16482,tangerang,banten,2,"180,000"
200119731,2/9/2019 9:11:44,,31950,semarang,jawa tengah,1,"500,000"
200119733,2/9/2019 9:37:20,,72718,cianjur,jawa barat,2,"426,500"
200119734,2/9/2019 10:21:18,,9637,jakarta utara,dki jakarta,1,"200,000"
200119735,2/9/2019 11:22:37,,64474,sleman,di yogyakarta,2,"488,000"
200119736,2/9/2019 11:22:42,,14649,jakarta selatan,dki jakarta,5,"690,000"
200119737,2/9/2019 12:25:34,,38166,jakarta timur,dki jakarta,3,"475,000"
200119738,2/9/2019 12:26:16,,38166,jakarta timur,dki jakarta,3,"415,000"
200119739,2/9/2019 12:28:02,,50147,jakarta selatan,dki jakarta,3,"479,999"
200119740,2/9/2019 12:38:33,,64474,sleman,di yogyakarta,7,"1,053,500"
200119741,2/9/2019 12:42:37,,64474,sleman,di yogyakarta,3,"1,050,000"
200119742,2/9/2019 12:53:15,,57251,jakarta barat,dki jakarta,1,"60,000"
200119743,2/9/2019 13:09:01,,36180,jakarta pusat,dki jakarta,1,"382,500"
200119744,2/9/2019 13:09:45,,64474,sleman,di yogyakarta,2,"252,500"
200119745,2/9/2019 13:14:32,,38166,jakarta timur,dki jakarta,1,"350,000"
200119746,2/9/2019 13:15:02,,38166,jakarta timur,dki jakarta,1,"800,000"
200119747,2/9/2019 13:15:15,,76488,banyuwangi,jawa timur,1,"126,000"
200119748,2/9/2019 13:15:50,,38166,jakarta timur,dki jakarta,1,"150,000"
200119749,2/9/2019 13:16:12,,38166,jakarta timur,dki jakarta,1,"450,000"
200119750,2/9/2019 13:16:28,,38166,jakarta timur,dki jakarta,1,"130,000"
200119751,2/9/2019 13:16:34,,76488,banyuwangi,jawa timur,3,"510,000"
200119752,2/9/2019 13:16:52,,38166,jakarta timur,dki jakarta,1,"700,000"
200119753,2/9/2019 13:17:03,,76488,banyuwangi,jawa timur,1,"500,000"
200119754,2/9/2019 13:17:29,,38166,jakarta timur,dki jakarta,1,"500,000"
200119755,2/9/2019 13:17:52,,76488,banyuwangi,jawa timur,2,"580,000"
200119756,2/9/2019 13:18:47,,38166,jakarta timur,dki jakarta,1,"500,000"
200119757,2/9/2019 13:20:40,,38166,jakarta timur,dki jakarta,2,"260,000"
200119758,2/9/2019 13:23:05,,31950,semarang,jawa tengah,1,"150,000"
200119759,2/9/2019 13:23:22,,78774,depok,jawa barat,2,"245,000"
200119760,2/9/2019 13:28:26,,74811,jakarta selatan,dki jakarta,9,"1,395,000"
200119761,2/9/2019 13:30:15,,38166,jakarta timur,dki jakarta,1,"160,000"
200119762,2/9/2019 13:41:34,,4870,cilegon,banten,2,"280,000"
200119763,2/9/2019 14:06:56,,38166,jakarta timur,dki jakarta,1,"300,000"
200119764,2/9/2019 14:16:40,,36452,samarinda,kalimantan timur,2,"220,000"
200119765,2/9/2019 14:36:48,,38166,jakarta timur,dki jakarta,1,"175,000"
200119766,2/9/2019 14:37:25,,38166,jakarta timur,dki jakarta,1,"175,000"
